severity,classification,module,pattern,file,line,code
ALTA,PROHIBIDO_FRONTEND_FILTROS,Compras,frontend api servers,/app/backend/tests/test_compras_module.py,158,"f""{BASE_URL}/api/servers/{MPRO_SERVER_ID}/sucursales"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/backend/tests/test_compras_module.py,169,"f""{BASE_URL}/api/servers/{MPRO_SERVER_ID}/almacenes?sucursal={sucursal_nombre}"","
ALTA,PROHIBIDO_FRONTEND_FILTROS,Compras,frontend api servers,/app/backend/tests/test_compras_module.py,169,"f""{BASE_URL}/api/servers/{MPRO_SERVER_ID}/almacenes?sucursal={sucursal_nombre}"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/backend/tests/test_compras_module.py,361,"f""{BASE_URL}/api/compras/parametros/{MPRO_SERVER_ID}"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/components/compras/operativas/AutomatizacionesTable.jsx,49,"<Badge variant=""outline"" className=""text-xs"">{item.origen_sistema || 'MPRO'}</Badge>"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/pages/Compras.js,906,"const [kpis, setKpis] = useState({ totalCompras: 0, numProveedores: 0, numFacturas: 0, promedioFactura: 0 });"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/pages/Compras.js,939,"numProveedores: proveedores.length,"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/pages/Compras.js,947,"setKpis({ totalCompras: 0, numProveedores: 0, numFacturas: 0, promedioFactura: 0 });"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/pages/Compras.js,1127,"<p className=""text-xl font-bold text-blue-600"">{kpis.numProveedores}</p>"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/pages/Compras.js,3497,"// Para unidades con sucursal_origen_id definida (MPRO), preseleccionar"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/pages/Compras.js,3501,"// Para MPRO, usar el código de sucursal (id) directamente, no el nombre."
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/pages/Compras.js,3508,// Usar el ID/código exacto para MPRO
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Compras,remote POS names,/app/frontend/src/pages/Compras.js,3514,// SoftRestaurant: usar nombre ya que es single-tenant
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/core/policies/no_live_dashboard_policy.py,3,"Los dashboards y reportes ejecutivos no deben consultar SoftRestaurant, MPRO,"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,pyodbc.connect,/app/backend/core/policies/no_live_dashboard_policy.py,13,"""pyodbc.connect("","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,pymssql.connect,/app/backend/core/policies/no_live_dashboard_policy.py,14,"""pymssql.connect("","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,pymssql.connect,/app/backend/modules/tablajeria/dashboard_service.py,27,return pymssql.connect(
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,4,- MPRO (ManagmentPro)
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,5,- Cienfuegos SoftRestaurant
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,6,- LA ESTELAR (SoftRestaurant)
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,23,"""MPRO"": ""1b230a06-ffaf-4c70-bd27-b1be3579dea6"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,109,class TestDashboardMPRO:
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,110,"""""""Test dashboard functionality with MPRO server"""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,112,"def test_dashboard_mpro_loads(self, auth_headers):"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,113,"""""""Test dashboard loads data for MPRO server"""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,114,"server_id = SERVER_IDS[""MPRO""]"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,120,"assert response.status_code == 200, f""MPRO dashboard failed: {response.text}"""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,124,"assert data[""success""], f""MPRO dashboard returned error: {data.get('message')}"""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,131,"print(f""MPRO Dashboard - Server: {dashboard_data.get('server_name')}"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,132,"print(f""MPRO KPIs: {dashboard_data.get('kpis')}"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,134,"def test_mpro_kpis_calculated(self, auth_headers):"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,135,"""""""Verify KPIs are calculated for MPRO"""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,136,"server_id = SERVER_IDS[""MPRO""]"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,158,"print(f""MPRO KPIs validated: {len(expected_kpi_fields)} fields present"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,162,"""""""Test dashboard functionality with Cienfuegos SoftRestaurant server"""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,236,class TestMPROFilters:
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,237,"""""""Test filter endpoints for MPRO server"""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,239,"def test_mpro_tipos_movimiento(self, auth_headers):"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,240,"""""""Test tipos-movimiento endpoint for MPRO"""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,241,"server_id = SERVER_IDS[""MPRO""]"
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,243,"f""{BASE_URL}/api/servers/{server_id}/tipos-movimiento"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,250,"print(f""MPRO Tipos Movimiento count: {len(data)}"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,257,"def test_mpro_categorias(self, auth_headers):"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,258,"""""""Test categorias endpoint for MPRO"""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,259,"server_id = SERVER_IDS[""MPRO""]"
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,261,"f""{BASE_URL}/api/servers/{server_id}/categorias"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,268,"print(f""MPRO Categorías count: {len(data)}"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,270,"def test_mpro_departamentos(self, auth_headers):"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,271,"""""""Test departamentos endpoint for MPRO"""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,272,"server_id = SERVER_IDS[""MPRO""]"
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,274,"f""{BASE_URL}/api/servers/{server_id}/departamentos"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/backend/tests/test_dashboard_servers.py,281,"print(f""MPRO Departamentos count: {len(data)}"")"
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,291,"f""{BASE_URL}/api/servers/{server_id}/tipos-movimiento"","
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,304,"f""{BASE_URL}/api/servers/{server_id}/categorias"","
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,317,"f""{BASE_URL}/api/servers/{server_id}/departamentos"","
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,331,"""""""Test GET /api/servers returns all active servers"""""""
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,333,"f""{BASE_URL}/api/servers"","
ALTA,PROHIBIDO_FRONTEND_FILTROS,Dashboard,frontend api servers,/app/backend/tests/test_dashboard_servers.py,353,"f""{BASE_URL}/api/servers"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,276,"// AZUL sutil para MPRO, VIOLETA sutil para SoftRestaurant"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,277,const isMPRO = s.system_type === 'MPRO';
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,283,"backgroundColor: isMPRO ? '#F5F9FF' : '#FAF8FF',"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,284,border: isMPRO ? '1px solid #E1EDFB' : '1px solid #EDE9F5'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,336,style={s.system_type === 'MPRO'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,344,style={s.system_type === 'MPRO'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,349,{s.system_type === 'MPRO' ? 'Management Pro' : 'Soft Restaurant'}
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,418,style={suc.system_type === 'MPRO'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Dashboard,remote POS names,/app/frontend/src/portal/pages/DashboardPage.jsx,423,{suc.system_type === 'MPRO' ? 'MPro' : 'SR'}
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,ExploradorBD,remote POS names,/app/frontend/src/pages/ExploradorBD.js,807,// El primer combo usa códigos canónicos (SOFTRESTAURANT) pero las conexiones
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,ExploradorBD,remote POS names,/app/frontend/src/pages/ExploradorBD.js,808,"// pueden tener variantes (SoftRestaurant, SOFRESATAURANT_ENTER)"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,ExploradorBD,remote POS names,/app/frontend/src/services/exploradorService.js,15,* - Elimina hardcoding de SOFTRESTAURANT/MPRO/API_LOCAL
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,ExploradorBD,remote POS names,/app/frontend/src/services/exploradorService.js,31,"*   - sistema_codigo: MPRO, SOFTRESTAURANT, API_LOCAL, etc."
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,ExploradorBD,remote POS names,/app/frontend/src/services/exploradorService.js,140,"* Útil para validar variantes como ""ManagmentPro"" -> ""MPRO"""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/backend/modules/finanzas/cuentas_por_pagar.py,257,# FASE 1 CxP FIX: NO consultar SoftRestaurant si el filtro es exclusivamente MPRO
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/backend/modules/finanzas/cuentas_por_pagar.py,320,# FINANZAS-CXP-MPRO-COMBINE-01: Consultar MPRO siempre que no sea filtro exclusivo SoftRestaurant
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/backend/modules/finanzas/cuentas_por_pagar.py,333,"# Consultar MPRO si: no hay filtro, o hay filtro MPRO, o no es filtro exclusivo SR"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/backend/modules/finanzas/cuentas_por_pagar.py,854,# 1. Consultar SoftRestaurant (si no es filtro exclusivo MPRO)
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/backend/modules/finanzas/cuentas_por_pagar.py,871,# 2. Consultar MPRO (si no es filtro exclusivo SoftRestaurant)
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,pytds.connect,/app/backend/modules/finanzas/historical_kpis_repository.py,49,return pytds.connect(
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/backend/modules/finanzas/repository_softrestaurant.py,243,"logging.warning(f""[SoftRestaurant] sucursal_id no reconocido: {sucursal_id}, consultando todas"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/frontend/src/components/finanzas/FinanzasCuentasPorPagar.jsx,114,// Esto asegura que la búsqueda funcione correctamente para datos de SoftRestaurant y MPRO
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/frontend/src/components/finanzas/FinanzasCuentasPorPagar.jsx,736,"M: { bg: 'bg-indigo-600', border: 'border-l-indigo-500', text: 'MPRO' }"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/frontend/src/pages/Finanzas.js,66,"const [cxpSucursales, setCxpSucursales] = useState([]);  // Sucursales de MPRO para CxP"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/frontend/src/pages/Finanzas.js,181,"// Ordenar categorías: A, B, X, M (MPRO)"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/frontend/src/pages/Finanzas.js,360,// Load sucursales CxP (MPRO - para cuentas por pagar)
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,direct host ddns,/app/frontend/src/pages/Finanzas.js,388,"// El backend espera sucursal_id con el código/nombre de la unidad (ej: ""CIENFUEGOS"", ""130MID"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,direct host ddns,/app/frontend/src/pages/Finanzas.js,397,"// Usar el código de la unidad (ej: ""CIENFUEGOS"", ""130MID"", ""ESTELAR"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas,remote POS names,/app/frontend/src/pages/Finanzas.js,806,loadCxpSucursales();  // Cargar sucursales de MPRO para CxP
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas / Propinas TPV,remote POS names,/app/backend/modules/finanzas/propinas_tpv/repository.py,8,- Consultas SQL a SoftRestaurant (SOLO LECTURA)
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas / Propinas TPV,remote POS names,/app/backend/modules/finanzas/propinas_tpv/repository.py,116,"logger.info(f""Consultando propinas SoftRestaurant: {server['name']} [{fecha_inicio} - {fecha_fin}]"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas / Propinas TPV,remote POS names,/app/backend/modules/finanzas/propinas_tpv/routes_sql.py,571,"""""""Consulta propinas de SoftRestaurant sin guardar."""""""
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas / Propinas TPV,remote POS names,/app/frontend/src/components/finanzas/propinas/PropinasTable.jsx,84,"'SoftRestaurant': 'bg-blue-100 text-blue-700',"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Finanzas / Propinas TPV,remote POS names,/app/frontend/src/components/finanzas/propinas/PropinasTable.jsx,85,'MPRO': 'bg-purple-100 text-purple-700'
ALTA,PROHIBIDO_FRONTEND_FILTROS,Inventarios,frontend api servers,/app/backend/tests/test_comparativo_inventarios.py,74,"response = self.session.get(f""{BASE_URL}/api/servers"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Inventarios,remote POS names,/app/backend/tests/test_comparativo_inventarios.py,88,"response = self.session.get(f""{BASE_URL}/api/servers/{MPRO_SERVER_ID}/sucursales"")"
ALTA,PROHIBIDO_FRONTEND_FILTROS,Inventarios,frontend api servers,/app/backend/tests/test_comparativo_inventarios.py,88,"response = self.session.get(f""{BASE_URL}/api/servers/{MPRO_SERVER_ID}/sucursales"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,Inventarios,remote POS names,/app/backend/tests/test_comparativo_inventarios.py,104,"f""{BASE_URL}/api/servers/{MPRO_SERVER_ID}/almacenes"","
ALTA,PROHIBIDO_FRONTEND_FILTROS,Inventarios,frontend api servers,/app/backend/tests/test_comparativo_inventarios.py,104,"f""{BASE_URL}/api/servers/{MPRO_SERVER_ID}/almacenes"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,execute_sql_query,/app/backend/api/admin_core_connections.py,153,return execute_sql_query(
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,execute_sql_query,/app/backend/api/admin_core_connections.py,197,result = execute_sql_query(
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,pymssql.connect,/app/backend/api/admin_core_connections.py,320,connection = pymssql.connect(
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,6,CASO ACTUAL: DATA-QUALITY-130MID-001
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,execute_sql_query,/app/backend/api/admin_data_quality.py,55,result = execute_sql_query(
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,106,Issue: DATA-QUALITY-130MID-001
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,120,WHERE unidad_negocio_id = '130MID'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,129,WHERE codigo = '130MID' AND activo = 1
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,137,"raise HTTPException(status_code=404, detail=""No se encontró la unidad canónica 130MID"")"
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,179,INTO #Backup_130MID_PreFix_{datetime.now().strftime('%Y%m%d_%H%M%S')}
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,181,WHERE unidad_negocio_id = '130MID'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,187,WHERE unidad_negocio_id = '130MID'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,196,WHERE unidad_negocio_id = '130MID'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,204,WHERE unidad_negocio_id = '130MID'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,211,"issue_id=""DATA-QUALITY-130MID-001"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,305,WHERE unidad_negocio_id = '130MID'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,313,SELECT nombre FROM Unidades_Negocio WHERE codigo = '130MID' AND activo = 1
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,direct host ddns,/app/backend/api/admin_data_quality.py,325,"""issue_id"": ""DATA-QUALITY-130MID-001"","
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,171,- API_LOCAL (Enterprise) SÍ aparece aquí
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,204,- MPRO: ManagementPro
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,205,- ENTERPRISE: Enterprise
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,206,- SOFTRESTAURANT_PRO: SoftRestaurant Pro
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,216,WHEN UPPER(sc.system_type) = 'ENTERPRISE' THEN 'Enterprise'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,217,WHEN UPPER(sc.system_type) = 'SOFRESATAURANT_ENTER' THEN 'Enterprise'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,218,WHEN UPPER(sc.system_type) = 'SOFTRESTAURANT_PRO' THEN 'SoftRestaurant Pro'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,219,WHEN UPPER(sc.system_type) = 'SOFTRESTAURANT' THEN 'SoftRestaurant Pro'
ALTA,PROHIBIDO_POSIBLE_LIVE_VISUAL,No clasificado,remote POS names,/app/backend/api/catalogos_sistemas.py,220,"WHEN UPPER(sc.system_type) IN ('SOFT_RESTAURANT', 'SR') THEN 'SoftRestaurant Pro'"
